name,address,lat,lon,midnight_restaurant
Fung Kee Hotdog,Fung Kee Hotdog - Royal Institution Centre,1.2779304,103.8431088,False
Wok n Roll by Mimi,Wok n Roll by Mimi - Alkaff Mansion,1.2786113,103.8133045,False
DOCO,DOCO - International Plaza,1.2759385,103.845723325,False
Waa Cow!,Waa Cow! - NUS [Islandwide Delivery],1.3047846,103.77247957058825,False
CHICHA San Chen,CHICHA San Chen - Jurong Point  [Islandwide Delivery],1.3388935503383124,103.705168900614,False
Prata Alley,Prata Alley - Clementi Avenue 3[Islandwide Delivery],1.3121373,103.7651698,False
Hongdae Korean Restaurant,Hongdae Korean Restaurant - Neil Road,1.27897569,103.84183166666664,False
Senshi Sushi & Grill,Senshi Sushi & Grill - Dorsett Singapore,1.27989840552584,103.840091486403,False
Formosa Delights,Formosa Delights - Clementi [Islandwide Delivery],1.292974631542039,103.7686257,False
EAT.,EAT. - Jurong Point [Islandwide Delivery],1.3388647,103.7058711,True
Cheng's,Cheng's - 27 - Tiong Bahru Estate [Islandwide Delivery],1.2830109,103.8300492,False
Bober Tea,Bober Tea - Clementi Avenue 3 ,1.313867,103.764387,False
Candour Coffee,Candour Coffee - Duxton Road,1.2781104,103.84312891801336,False
Legendary Hong Kong,Legendary Hong Kong - Jurong Point [Islandwide Delivery],1.340019,103.705883,False
Rappu Handroll Bar,RAPPU Handroll Bar - Duxton Road [Islandwide Delivery],1.2783,103.84323,False
Yellow Pot,Yellow Pot - Duxton Road [Islandwide Delivery],1.2786716,103.8432036,False
Mumbai Grill,Mumbai Grill - Keong Saik Road ,1.280207,103.841692,False
Atlantic Fish & Chips,Atlantic Fish & Chips - Duxton Hill,1.27939693916612,103.84283275473976,False
Xi Yan Maxwell,Xi Yan Maxwell - Maxwell Chambers Suites [Islandwide Delivery],1.277854,103.8459526,False
Burnt Ends,Burnt Ends - Teck Lim Road [Islandwide Delivery],1.280506,103.841781,False
Hops N Malt,Hops N Malt - Kai Fook Mansion,1.2848816,103.8294769,False
Meruto Cheesecake,Meruto Cheesecake - Bukit Merah Central,1.2828584,103.8170379181502,False
Super Shiok Nasi Lemak,Super Shiok Nasi Lemak - Tiong Bahru Market,1.2847495792560295,103.83216319307412,False
Toa Payoh Fishball Minced Meat Noodle  Laksa,Toa Payoh Fishball Minced Meat Noodle Laksa - Seng Poh Road [Stall 37],1.2847588,103.8322396,False
One O'Clock Thai Food,One O'Clock Thai Food - Bukit Merah Central,1.2830254,103.816535,False
Rasel Catering Singapore,Rasel Catering Singapore - Pandan Loop - Catering ,1.312231575,103.7506621,False
Koh Brother Pig's Organ Soup,Koh Brother Pig's Organ Soup - Tiong Bahru Market [Islandwide Delivery],1.28480439,103.83233353918304,False
Master Spicy,Master Spicy - 辣师傅 - Bukit Merah View,1.2845117,103.82101995,False
Let's Eat,Boleh Boleh - The Clementi Mall [Islandwide Delivery],1.3150839054704164,103.76470666204062,False
Tea House by Soup Restaurant,Tea House by Soup Restaurant - IMM [Islandwide Delivery],1.33451265,103.7463384,False
Dosirak,Dosirak - Downtown Gallery - Catering ,1.2767880426387763,103.84826178615285,False
Snow Angels Dessert House,Snow Angels Dessert House - Le Quest [Islandwide Delivery],1.35566051545392,103.7408659593806,False
Hot Plate Western Food,Hot Plate Western Food - Tiong Bahru Market [Stall 54],1.2849784375,103.8322077625,False
Flash Coffee,Flash Coffee - National University Of Singapore [Islandwide Delivery],1.298924,103.774879,False
Popeyes,Popeyes - Jurong Point [Islandwide Delivery],1.3390290083973042,103.70562118316803,False
,[TEST] - A-One,1.266722218,103.6909192,True
Viet Corner,Viet Corner - Bukit Batok [Islandwide Delivery],1.3466540467418897,103.75496954291076,False
,[Test] Fish & Co.,1.267965,103.693351,True
Iskina Cebu,Iskina Cebu - 73A Ayer Rajah Crescent [Islandwide Delivery],1.2976021523856025,103.78731059701832,False
Nandhana's,Nandhana's - Fairprice Hub ,1.325456711,103.6787702,False
Common Grill,Common Grill - Clementi Ave 4 [Islandwide Delivery],1.3209372518238107,103.76704224470228,False
Khansama Tandoori Village,Khansama Tandoori Village Express - Science Hub ,1.2878283665485797,103.79048559847004,False
Priority Pasta by The Priority Club,Priority Pasta by The Priority Club - Tic Tech Centre,1.3077575,103.7577887,False
99 Buona Vista Kitchen,99 Buona Vista Kitchen - South Buona Vista Road [Islandwide Delivery],1.2805063,103.7867346,False
Don Play Play,Don Play Play - Jurong Food Hub - Catering  ,1.30888,103.72181,False
Mister Crab Seafood,Mister Crab Seafood - Ghim Moh Road [Islandwide Delivery],1.3114403857303,103.78883313673929,False
Ayza's Restaurant,Ayza's Restaurant - Jurong West Street 52 [Islandwide Delivery],1.3487976131029598,103.71877551078995,True
Mai Xiang Yuan,Mai Xiang Yuan - Ayer Rajah Food Centre [Stall 10] [Islandwide Delivery],1.3120129,103.7597832,False
Muyoo Cafe,Muyoo Cafe - Jurong Point [Islandwide Delivery],1.33905291557312,103.7056815397322,False
Peach Garden,Peach Garden - The Metropolis [Islandwide Delivery],1.3059369,103.79101375080828,False
Springleaf Prata Place,Springleaf Prata Place - Newest [Islandwide Delivery],1.3172232889896949,103.75715141919017,True
Vicky's & The Coffee Shack,Vicky's & The Coffee Shack - Bukit TImah Plaza [Islandwide Delivery],1.3387837887285547,103.77878862877488,False
Asahi Seafood,[TEST] - Diana's Food Store (Team Testing),1.26802,103.69486,True
Maison Marie,Maison Marie Bistrot- Upper Bukit Timah Road [Islandwide Delivery],1.35773050150179,103.768137724847,False
Swensen's,Swensen's - Jurong Point [Islandwide Delivery],1.3390161,103.7055711,False
Malaysia Chiak!,Malaysia Chiak! - West Mall [Islandwide Delivery],1.349974,103.74921279166912,False
Yu Kee Duck Rice,Yu Kee Duck Rice - The Star Vista [Islandwide Delivery],1.3069127,103.7883239,False
Jiak Modern Tze Char,Jiak Modern Tze Char - Hillview Rise [Islandwide Delivery],1.3632543815510665,103.7643945,False
Bowl & Grill,BG Makan (Hillview) by Bowl & Grill [Islandwide Delivery],1.353001090069226,103.75726564124656,False
Rasa Istimewa Restaurant,Rasa Istimewa Restaurant - Safra Jurong Club [Islandwide Delivery],1.335383,103.7062931,False
No.17 Tea,No.17 Tea - Shell Service Station [Islandwide Delivery],1.338636,103.776808,False
DAEHWA,DAEHWA - Galaxis [Islandwide Delivery],1.30010035,103.78817575,False
YUZU Japanese Restaurant,YUZU Japanese Restaurant - Holland Village [Islandwide Delivery],1.311129164,103.7953006,False
Bbq Box,Bbq Box - Cheong Chin Nam Road [Islandwide Delivery],1.3436861,103.77511765,False
Tang Tea House,Tang Tea House - Jurong West Street 42[Islandwide Delivery],1.3528792,103.72639250755309,False
Oven & Fried Chicken,Oven & Fried Chicken - Bukit Timah [Islandwide Delivery],1.3419401,103.7749714,False
Green on Earth Vegetarian Cafe,Green on Earth Vegetarian Cafe - The Rail Mall [Islandwide Delivery],1.3578233333333332,103.7679117,False
Soup Restaurant,Soup Restaurant - Holland Village [Islandwide Delivery],1.3107233333333332,103.79599843333334,False
Le Tian Tian,Le Tian Tian - Bukit Timah Plaza [Islandwide Delivery],1.3388024,103.7786606,False
Soi Thai Kitchen,Soi Thai Kitchen - Boon Lay[Islandwide Delivery],1.3505407898680126,103.7179844920472,True
Akshaya,Akshaya - Alexandra Retail Centre ,1.2734184624728038,103.80161896953372,False
2am Dessert Bar,2am Dessert Bar - Holland Village [Islandwide Delivery],1.3101335,103.7949062,False
Ritz's Kitchen,Ritz's Kitchen - Jurong East Ave 1 [Islandwide Delivery],1.3503607511520384,103.7310406565666,True
Beng Hiang Restaurant,Beng Hiang Restaurant - Jurong Gateway Road [Islandwide Delivery],1.3338207,103.7401712,False
Tiong Bahru Bakery,Tiong Bahru Bakery - 43 Jalan Merah Saga (#01-74) [Islandwide Delivery],1.310569975,103.79653333333331,False
Mian Jia Noodle Bar,Mian Jia Noodle Bar - Holland Village[Islandwide Delivery],1.310485123772511,103.79496476755143,True
Pepper Castle,Pepper Castle - Holland Village[Islandwide Delivery],1.3108183333333334,103.7950279,True
PizzaExpress,PizzaExpress - Holland Village [Islandwide Delivery],1.3113028557210775,103.79565669491296,False
La Nonna,La Nonna - Holland Village [Islandwide Delivery],1.3115133,103.79477696784012,False
Pita Tree Mediterranean Grilled Kebab,Pita Tree Mediterranean Grilled Kebab - Forum Shopping Mall [Islandwide Delivery],1.3065283,103.82876945,True
Da Paolo Pizza Bar,Da Paolo Pizza Bar - Jalan Merah Saga [Islandwide Delivery],1.311868,103.7969972,False
Trattoria Capri,Trattoria Capri - Binjai Park [Islandwide Delivery],1.335722948425762,103.7865454,False
Tandoori Bites,Tandoori Bites - Newest [Islandwide Delivery],1.3164406,103.7577936,False
,[Test] Shake Shack,1.266722218,103.6909192,True
Wah! Kung Fu,Wah! Kung Fu - Pagoda Street [Islandwide Delivery],1.2837631,103.8436707,False
Sens Sushi & Grill,Sens Sushi & Grill - Raffles Holland V [Islandwide Delivery],1.3105755706338929,103.79609735,False
Lino,Lino - Binjai Park [Islandwide Delivery],1.3357188740355233,103.78669244,False
,[Test] The Coffee Bean & Tea Leaf - KK Hospital,1.266722218,103.6909192,False
A One Signature,A-One Signature - Alexandra Retail Centre [Islandwide Delivery],1.2740799787225787,103.8015104,False
Masizzim,Masizzim - Somerset 313 [Islandwide Delivery],1.3012693666666668,103.8382972,False
Pizzaboy,Pizzaboy - Junction 10 [Islandwide Delivery],1.3808244102889518,103.76017317238755,False
Satay Power 6,Satay Power 6 - West Coast Drive ,1.3118343624930024,103.75993638356456,False
The Halia,The Halia - Cluny Road Ginger Garden [Islandwide Delivery],1.3112645795731002,103.81504245,False
,CBTL Test Store - Classic,1.267965,103.693351,True
Tampopo,Tampopo - Takashimaya Shopping Centre [Islandwide Delivery] #B2-33,1.303095982352941,103.8345012,False
Dashi Master Marusaya,Dashi Master Marusaya - Robertson Blue [Islandwide Delivery],1.2899669745225362,103.8372573,False
Chop.steak western cuisine,Chop.steak western cuisine - Clementi Ave 2[Islandwide Delivery],1.314713,103.77106033163756,False
Refuel Cafe 2,Refuel Cafe 2 - Jalan Bukit Merah [Islandwide Delivery],1.2861911,103.80984825,False
L&M Seafood Bukit Batok,L&M Seafood Bukit Batok - Bukit Batok West Ave 6 [Islandwide Delivery],1.3517139,103.7447558,False
Back2Basic,Back2Basic - Viva Vista ,1.2797326541267486,103.78599272867991,False
Paradise Dynasty,Paradise Dynasty - Wisma Atria [Islandwide Delivery],1.3038034439086912,103.83290290832518,False
Chir Chir Fusion Chicken Factory,Chir Chir Fusion Chicken Factory - Somerset 313 [Islandwide Delivery],1.301258999995775,103.83834432,False
Markozar,Markozar - Jalan Teck Whye [Islandwide Delivery],1.3803527864270393,103.75697457674858,False
Nando's,Nando's - Tanglin Mall [Islandwide Delivery],1.304898,103.823568,False
Tiong Bahru Hainanese Boneless Chicken Rice,Tiong Bahru Hainanese Boneless Chicken Rice - 56 Smith Street [Islandwide Delivery],1.2828196757211288,103.84335235359418,False
Food Village,[BD] [TEST] Kimly Seafood,1.266722218,103.6909192,True
Atlas Coffeehouse,Atlas Coffeehous - 6 Duke's Road [Islandwide Delivery],1.3229912,103.8121207330787,False
Nozomi by Yoshi,Nozomi by Yoshi - Forum [Islandwide Delivery],1.3062223000775075,103.82837946993806,False
Chilli Padi Nonya Café,Chilli Padi Nonya Café - Heng Mui Keng Terrace [Islandwide Delivery],1.29140738513465,103.77729282278,False
Rubato,Rubato - Greenwood Ave [Islandwide Delivery],1.3311167,103.8070562,True
Seoul Shiok,Seoul Shiok - Bukit Batok ,1.355174494853756,103.75086670818403,False
Bebek Goreng Pak Ndut,Bebek Goreng Pak Ndut - Lucky Plaza [Islandwide Delivery],1.3047543466091154,103.83376835,False
Relish by Wild Rocket,Relish by Wild Rocket - Cluny Court [Islandwide Delivery],1.3226371500000005,103.8144839,False
Hom Aroy Thai Food,Hom Aroy Thai Food - Coronation Shopping Centre [Islandwide Delivery],1.324005480975332,103.8099422,False
iSTEAKS,iSTEAKS - The Star Vista [Islandwide Delivery],1.3066574,103.7880047,False
LPH,LPH - Depot Lane Industrial Estate - Catering ,1.283088,103.810426,False
Po Restaurant,Po Restaurant - The Warehouse Hotel [Islandwide Delivery],1.2890265,103.8374819,False
Sushi Deli,Sushi Deli - Bukit Panjang Plaza [Islandwide Delivery],1.3803242316666666,103.76403928,False
803 Thai Food,803 Thai Food - Keat Hong Close[Islandwide Delivery],1.3743065,103.7427907,False
YiFang Taiwan Fruit Tea,YiFang Taiwan Fruit Tea - Shell Bukit Batok Nature Park [Islandwide Delivery],1.347535,103.7647872,False
The Dark Gallery,The Dark Gallery - Great World City [Islandwide Delivery],1.2935099333333333,103.83221166666668,False
Shisen Hanten by Chen Kentaro,Shisen Hanten by Chen Kentaro - Mandarin Orchard Singapore [Islandwide Delivery],1.3022438460779142,103.83643354173556,False
Chatterbox,Chatterbox - Mandarin Orchard Singapore [Islandwide Delivery],1.3018492,103.8367938,False
Nene Chicken,Nene Chicken - Star Vista [Islandwide Delivery],1.3066465,103.78826333333332,False
Al Afrose Restaurant,Al Afrose Restaurant - River Valley Road[Islandwide Delivery],1.2953276634216306,103.8295409,True
Jinjo,Jinjo - Shaw Centre [Islandwide Delivery],1.306358391954023,103.831711925,False
No Signboard Seafood,No Signboard Seafood - Vivocity ,1.2644164580680564,103.8225506221324,False
Wild Bakes,Wild Bakes - Choa Chu Kang Ave 4 ,1.379563346,103.7349922,False
The Sushi Bar,The Sushi Bar - Orchard Road [Islandwide Delivery],1.3024798,103.8349332,False
GrabKitchen,GrabKitchen - Hillview [Islandwide Delivery],1.357003,103.76348644495008,True
Crystal Jade Palace,Crystal Jade Palace - Takashimaya Shopping Centre [Islandwide Delivery],1.3025529443820223,103.83448796,False
Cheong Chin Nam,Cheong Chin Nam - Mix & Match [Islandwide Delivery],1.3427733,103.7752086,False
Tuga Portuguese Restaurant,Tuga Portuguese Restaurant - Dempsey Road [Islandwide Delivery],1.3043082,103.8096118,False
Brasserie Les Saveurs,Brasserie Les Saveurs - The St Regis Singapore [Islandwide Delivery],1.3056725692307694,103.82604692,False
Konjiki Hototogisu,Konjiki Hototogisu - Great World City [Islandwide Delivery],1.2933115317918291,103.8321223561237,False
Min Jiang,Min Jiang - Goodwood Park Hotel [Islandwide Delivery],1.3082903,103.8343342,False
Coocaca,Coocaca - Liat Towers  ,1.3052049502378726,103.8305927548195,False
Ajumma's,Ajumma's - Jelebu Road [Islandwide Delivery],1.3799399024275516,103.76417665016464,False
Gading Street Food,Gading Street Food - Lucky Plaza [Islandwide Delivery],1.3047871,103.83369668947368,False
Tong Shui Desserts,Tong Shui Desserts - People's Park Centre [Islandwide Delivery],1.28586545,103.8444708173913,False
Hard Rock Cafe,Hard Rock Cafe - Orchard Place [Islandwide Delivery],1.306035,103.82822177443664,False
Social Place Singapore,Social Place Singapore - Forum The Shopping Mall [Islandwide Delivery],1.3062151,103.8285502,False
Nonya Delicatessen,Nonya Delicatessen - Bukit Timah Plaza [Islandwide Delivery],1.3388163,103.7787528,False
Chang Korean BBQ Restaurant,Chang Korean BBQ Restaurant - Loewen Road [Islandwide Delivery],1.3018232,103.81179333333333,False
Chop . Steak Western,Chop . Steak Western - Holland Close[Islandwide Delivery],1.3072003,103.7953568,False
Merci Marcel,Merci Marcel - Palais Renaissance [Islandwide Delivery],1.3065870932792478,103.8294967999654,False
Meals in Minutes,Meals in Minutes - Skylight Building ,1.2756,103.7981,True
Tai Cheong Bakery,Tai Cheong Bakery - Holland Village [Islandwide Delivery],1.3106134,103.7951163,False
Shin Kushiya,Shin Kushiya - Vivocity [Islandwide Delivery],1.263678379989997,103.8221525532362,False
Original Sin,Original Sin - 43 Jalan Merah Saga (#01-62) [Islandwide Delivery],1.3112437570062137,103.7966387,False
Holland Village - Beta,Holland Village Mix & Match [Islandwide Delivery],1.3114441,103.7967285,False
Carrotsticks & Cravings,Carrotsticks & Cravings - Watermark - Robertson Quay [Islandwide Delivery],1.289848,103.837668,False
Red Sparrow,Red Sparrow - Dempsey Road [Islandwide Delivery],1.30398505,103.8100367,False
Full of Luck Restaurant,Full of Luck Restaurant [Islandwide Delivery],1.3109885,103.795711,False
Morettino Italian Cafe & Bistro,Morettino Italian Cafe & Bistro - 100 AM ,1.274593605245832,103.84338012173752,False
Food Capital,Food Capital - Grand Copthorne Waterfront Hotel [Islandwide Delivery],1.29044,103.834942,False
Hainanese Delicacy,Hainanese Delicacy - Far East Plaza [Islandwide Delivery],1.3073653415681994,103.83361704516778,False
Kota Zheng Zong Bak Kut Teh,Kota Zheng Zong Bak Kut Teh - Lorong Liput [Islandwide Delivery],1.3105866,103.7950674,False
Royce',Royce' - ION [Islandwide Delivery],1.303807696191356,103.83191071631154,False
The Pantry,The Pantry - Dempsey Road [Islandwide Delivery],1.30534131545695,103.8112572,False
Forrest@Orchidville,Forrest@Orchidville - 82 Sungei Tengah Rd.,1.3890264,103.7324024,False
Southern Soul - Nashville Hot Fried Chicken - Wings / Chicken Burgers / Tenders / Fries,Southern Soul - Orchard Tower [Islandwide Delivery],1.3078162,103.82979351641742,False
Tien Tien Yogurt,Tien Tien Yogurt - Holland Village MRT Station [Islandwide Delivery],1.3110924875125107,103.79607128678924,False
Haakon Superfoods & Juice,Haakon Superfoods & Juice - Raffles Holland V [Islandwide Delivery],1.3106062,103.7960609,False
The Goodburger,The Goodburger - Coronation Shopping Plaza [Islandwide Delivery],1.3237168,103.8104138,False
COMO Cuisine,COMO Cuisine - Dempsey Road [Islandwide Delivery],1.3059067,103.81042924,False
Honolulu Cafe,Honolulu Cafe - The Centrepoint [Islandwide Delivery],1.3021575803362566,103.8396739236938,False
Chinatown - Beta,Chinatown Mix & Match [Islandwide Delivery],1.2831068,103.8435881,False
Toby's Estate Coffee,Toby's Estate Coffee - 8 Rodyk [Islandwide Delivery],1.2898796,103.8374502682302,False
Colonial Club,Colonial Club - The Paragon [Islandwide Delivery],1.3035433202889235,103.83519627183404,False
Culina Bistro,Culina Bistro - Dempsey Road [Islandwide Delivery],1.3053755,103.8103963,False
Hunan Traditional Cuisine,Hunan Traditional Cuisine - Mosque Street [Islandwide Delivery],1.2841111,103.8443019,False
Super Makan Asia,SMA - Tiong Bahru Plaza  [Islandwide Delivery],1.2865467000000002,103.8270451,False
Paris Baguette,Paris Baguette - Wisma Atria [Islandwide Delivery],1.3037671,103.83324705714286,False
Hua Ting Restaurant,Hua Ting Restaurant - Orchard Hotel [Islandwide Delivery],1.3080280756044174,103.82810918320332,False
Oyster Co,Oyster Co - Central Mall [Islandwide Delivery],1.288237325142506,103.8421433,True
Jim Thompson,Jim Thompson - 45 Minden Road[Islandwide Delivery],1.3053732,103.8154386,False
Imperial Treasure Cantonese Cuisine,Imperial Treasure Cantonese Cuisine - Great World [Islandwide Delivery],1.2933893884912493,103.83218675053372,False
London Fat Duck,London Fat Duck - Scotts Square [Islandwide Delivery],1.3058106266666667,103.83288648,False
Jing Wu Ya Bo (精武鸭脖),Jia Xiang Xiao Chu 16 家乡小厨16店 - New Bridge [Islandwide Delivery],1.2845643,103.8438686,True
Brindas,Brindas - Bukit Merah Central [Islandwide Delivery],1.2839129924258887,103.8178002,True
Nipong Naepong,Nipong Naepong - Somerset 313 [Islandwide Delivery],1.301193935600068,103.83819196808844,False
Publico Pasta Bar  Classic Italian Favourites  Lasagna / Bolognese / Pesto / Carbonara / Aglio Olio,Publico Pasta Bar - Orchard [Islandwide Delivery],1.307807603486869,103.8297827835493,False
Carrotstick and cravings,Carrotstick and cravings - Loewen [Islandwide Delivery],1.3021181327237117,103.8129928,False
Dolcetto by Basilico,Dolcetto by Basilico - Regent Singapore [Islandwide Delivery],1.30459584,103.8251371,False
Plain Vanilla Bakery,Plain Vanilla Bakery - Tiong Bahru Estate [Islandwide Delivery],1.2823402164846414,103.83051593454064,False
Nirai-Kanai Okinawan Diner,Okinawan Diner Nirai-Kanai [Islandwide Delivery],1.2936665,103.83220235238096,False
Awadh,Awadh - The Centrepoint,1.3024343797691844,103.83991980075623,False
Imperial Treasure Fine Teochew Cuisine,Imperial Treasure Fine Teochew Cuisine - ION Orchard [Islandwide Delivery],1.3038592,103.8319713719902,False
Sheng Da BBQ Seafood,Sheng Da BBQ Seafood - Newton Food Centre [Islandwide Delivery] [Stall 2],1.31174134,103.8393955,False
The Affogato Bar,The Affogato Bar - Cluny Court[Islandwide Delivery],1.322797,103.8142229,False
Ma Maison Restaurant,Ma Maison Restaurant - Ngee Ann City [Islandwide Delivery],1.3024913,103.83495123651012,False
Waterfall Ristorante,Waterfall Ristorante - Shangri-la Hotel [Islandwide Delivery],1.3114494,103.82726961519724,False
A-One Claypot House,A-One Claypot House - Tiong Bahru Plaza [Islandwide Delivery],1.2864352,103.827403,False
Thai Wok Restaurant,Thai Wok Restaurant - Cuppage Terrace ,1.3022676,103.8403247,False
Rosso Vino,Rosso Vino - Merbau Road [Islandwide Delivery],1.2910096,103.84191193001664,False
D.o.p Mozzarella Bar & Restaurant,D.o.p Mozzarella Bar & Restaurant - The Quayside #01-04A [Islandwide Delivery],1.2900873,103.8392975,False
HEYTEA,HEYTEA - Ion Orchard [Islandwide Delivery],1.3041371873237182,103.83194915021444,False
Tsing Cheng Mala,Tsing Cheng Mala - Bukit Panjang Road[Islandwide Delivery],1.3812918500000002,103.7645642,False
Atout,Atout - Harding Road [Islandwide Delivery],1.3057534,103.8136811,False
Hua Zai Roasted Duck,Hua Zai Roasted Duck - Killiney Road [Islandwide Delivery],1.2979617,103.83855829393735,False
Go Noodle House,Go Noodle House - 313 - Somerset [Islandwide Delivery],1.3011333500000002,103.8383702,False
Indian Curry House,Indian Curry House - Sixth Ave Centre,1.331406786200911,103.79513404044974,False
Shunjuu Izakaya,Shunjuu Izakaya - Riverside View [Islandwide Delivery],1.2910697478150577,103.8410478,False
Curry Wok,Curry Wok [Islandwide Delivery],1.3233995,103.8103950357355,False
Brinda's,Brinda's - Bukit Merah Central ,1.28411,103.817168,True
Grounded By CMCR,Grounded By Common Man Coffee Roasters - 22 Martin Road [Islandwide Delivery],1.2918459,103.83831380169435,False
Indigo Blue Kitchen,Indigo Blue Kitchen - Shaw Centre [Islandwide Delivery],1.3063154148976746,103.831850975,False
Straits Kitchen,Straits Kitchen - Scotts Road [Islandwide Delivery],1.3065174888888889,103.8329982,False
Tangs Market,TANGS Market - Orchard Road [Islandwide Delivery],1.3050095558829042,103.83289845426616,False
La Forketta,La Forketta - Dempsey [Islandwide Delivery],1.30342,103.81018543010204,False
Open Farm Community,Open Farm Community - Minden Road [Islandwide Delivery],1.3058243841343278,103.8156146,False
Uya 四代目菊川 Japanese Unagi Restaurant,Uya 四代目菊川 Japanese Unagi Restaurant - Wheelock Place [Islandwide Delivery],1.30434908763213,103.830354415344,False
Henri Charpentier,Henri Charpentier - Orchard Central [Islandwide Delivery],1.3003346927427089,103.8394720275777,False
Overeasy x Loof,Overeasy x Loof - Harding Road [Islandwide Delivery],1.3048733,103.8135205,True
Leckerbaer,Leckerbaer - Shaw House [Islandwide Delivery],1.3056915298347604,103.83181253845412,False
6ix 6ix 六六,6ix 6ix 六六 - Cuppage Terrace ,1.3018961307760235,103.84028315595,True
Pratunam by Soi Thai Soi Nice,Pratunam by Soi Thai Soi Nice - The Centrepoint [Islandwide Delivery],1.30164880854183,103.840131091869,True
Café Ma Maison,Café Ma Maison - Mandarin Gallery [Islandwide Delivery],1.30180042525865,103.835674002927,False
Buddy Chef Grill,Buddy Chef Grill - Jalan Bukit Merah[Islandwide Delivery],1.28666053886226,103.80747686,True
Beans Party Dessert,Beans Party Dessert - Hillion Mall [Islandwide Delivery],1.3781837,103.7626282,True
Beni Singapore,Beni Singapore - Mandarin Gallery [Islandwide Delivery],1.301844,103.836887,False
Common Man Coffee Roasters,Common Man Coffee Roasters - 22 Martin Road [Islandwide Delivery],1.2918744333333334,103.83830905077072,False
The Chindian,Ginger Thai - Cuppage Terrace ,1.3022805759134972,103.84037609796874,False
Shiraz Indian Kitchen,Shiraz Indian Kitchen - Clemenceau Avenue North  [Islandwide Delivery],1.3121832126279944,103.83983973893513,False
Nana Curry,Nana Curry - Marina South - Bukit Merah View Market [Islandwide Delivery] [Stall 47],1.2850118299001796,103.822165625,False
Ryan's Kitchen,Ryan's Kitchen - Great World City [Islandwide Delivery],1.293802351,103.8317579,False
Xing Xing 鸡公煲 / 麻辣香锅,Xing Xing 鸡公煲 / 麻辣香锅 - Tiong Bahru Plaza [Islandwide Delivery],1.2863605610831002,103.82725108948055,False
Killiney - Beta,Killiney Road Mix & Match [Islandwide Delivery],1.2984837753511491,103.83885691,False
Mamayio,Mamayio - Far East Plaza [Islandwide Delivery],1.307062,103.833206,False
The Quayside,The Quayside Mix & Match [Islandwide Delivery],1.290081880952381,103.8390102,False
Imperial Treasure Fine Shanghai Cuisine,Imperial Treasure Fine Shanghai Cuisine - Takashimaya Shopping Centre [Islandwide Delivery],1.3024831,103.83463545,False
Restaurant Manchurian Lamb &man zu quan yang pu,Restaurant Manchurian Lamb &man zu quan yang pu - Smith Street [Islandwide Delivery],1.2821224098735582,103.8444843,False
Starter Lab,Starter Lab - Havelock Road [Islandwide Delivery],1.2894416666666668,103.8280062,False
COMO Dempsey - Mix & Match,COMO Dempsey - Mix & Match [Islandwide Delivery],1.3054594666666666,103.81039546671649,False
Dapur Penyet,Dapur Penyet - Centrepoint [Islandwide Delivery],1.3020797190039983,103.83996953179854,False
Min Jiang At Dempsey,Min Jiang at Dempsey - Dempsey Road [Islandwide Delivery],1.3047464,103.8081155,False
Basilico,Basilico - Regent Singapore [Islandwide Delivery],1.3046598,103.82512226833045,False
Imperial Treasure Super Peking Duck Restaurant,Imperial Treasure Super Peking Duck - Paragon [Islandwide Delivery],1.3039431347730217,103.83591636137618,False
Sushi Co,Sushi Co - Central Mall [Islandwide Delivery],1.2882516893386768,103.8421511,True
Rattana Thai Restaurant,Rattana Thai Restaurant - Tanjong Pagar Plaza ,1.2749269861643973,103.84275041042858,False
D9 Cakery,D9 Cakery - Hilton International Singapore [Islandwide Delivery],1.3061268,103.8292719,False
Encik Tan,Encik Tan - 313 - Somerset [Islandwide Delivery],1.3012245,103.8382656,False
DaLong Yi Hotpot,DaLong Yi Hotpot - Orchard Central,1.300581068669476,103.83992008090571,False
Volt Pizzeria - Electrifyingly Good - Pizza / Pasta / Salad / Fries,Volt Pizzeria - Orchard Tower [Islandwide Delivery],1.307805,103.82975103333334,False
Marutama Ramen,Marutama Ramen - Tiong Bahru Plaza #02-138,1.2863666625,103.82760832449074,False
Modern Grill Seafood,Modern Grill Seafood - Newton Food Centre [Islandwide Delivery],1.3119575,103.83951143,False
Siri House,Siri House - Dempsey Road [Islandwide Delivery],1.303598,103.80958,False
The Dempsey Cookhouse & Bar,The Dempsey Cookhouse & Bar - Dempsey Road [Islandwide Delivery],1.3058338,103.810335,False
Tok Tok Indonesian Soup House,Tok Tok Indonesian Soup House - 313 - Somerset [Islandwide Delivery],1.3011327,103.8384569,False
Tonkatsu By Ma Maison,Tonkatsu By Ma Maison - Mandarin Gallery [Islandwide Delivery],1.3018604,103.8368156,False
Cupping Room Coffee Roasters,Cupping Room Coffee Roasters - Ngee Ann City [Islandwide Delivery],1.3027389,103.8343968,False
Fruce,Fruce - Wisma Atria [Islandwide Delivery],1.303717961748475,103.83282193954771,False
Zamas River Valley Restaurant,Zamas River Valley Restaurant - River Valley Road [Islandwide Delivery],1.29512472,103.8292538,True
Anteroom Coffee Brewers,Anteroom Coffee Brewers - Farrer Wing Clubhouse [Islandwide Delivery],1.3158415,103.8043425,False
Plentyfull Bakery & Deli,Plentyfull Bakery & Deli - Great World City,1.293509580119334,103.83206895421448,False
